"value","variable","issue_type","uuid"
"انتهى العمار","relocating_primary_reason_other","to could be recoded","ca49d881-ae72-4832-8644-b55ba1355c19"
"محسوبيات","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","20c2f40b-5bea-4a57-a68d-c0eaf9c1b18c"
"لم يتم الرد","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","ff16e505-ec67-4584-8970-9ef560ec36ac"
"محسوبيات","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","ff16e505-ec67-4584-8970-9ef560ec36ac"
"لم يتم الرد","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","7d0a0eb0-d5c4-499d-b87d-12eaefe0f1f4"
"قرد سكن","occupancy_arrangement_in_current_dwelling_other","to could be recoded","eefa132f-5ec1-4d40-94ee-a163e042a5dc"
"لم يتم رد","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","eefa132f-5ec1-4d40-94ee-a163e042a5dc"
"محسوبيات","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","f1b0c044-14c3-48f1-ab69-5698b9462e91"
"استراليا","country_destination_3_months_other","to could be recoded","badcd7d9-7c0e-471b-bbac-98bed0034c69"
"The electricity  is for free due to work
","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","9c03fb97-6d00-4ccd-8d29-18da891c6dbe"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","070004c1-3198-42e2-b957-fd143e460cd4"
"طاقة شمسية","main_reasons_taking_debt_other","to could be recoded","4e17a9f4-edb4-469a-b90c-ca4a888c132a"
"الواح طاقة","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","aab2c20b-288a-4a09-b55f-22c491a4b395"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","bfd5c01b-d226-49f0-a566-602c3183ad75"
"It's the first time they came","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","bfd5c01b-d226-49f0-a566-602c3183ad75"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","bf684bf2-15ee-4618-8274-c590c972e4cf"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","51b7a052-8cfd-4c57-bc9d-f7b99f864105"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","ce15b5d6-4f51-4781-a8e8-bb1c936f9b6e"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","838862f2-e292-4870-9e6c-c74cbdec60e4"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","6b5562af-c4d2-43bb-b0e3-9d36379b733e"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","27a79e78-a560-4114-ab61-22cdc4d6a2d6"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","89f593e3-46af-4c7b-a1cb-d03d02954374"
"Not aplicable","adapt_to_lack_of_water_other","to could be recoded","2cf55bd2-239c-4ec0-b9be-4aef745a192b"
"Congolese","hoh_nationality_other","to could be recoded","ac54fedb-4b28-4692-ac18-a0396a17eb7d"
"No lack of water","adapt_to_lack_of_water_other","to could be recoded","088aa931-0205-4cb7-8d98-3e3302275a07"
"No lack of water","adapt_to_lack_of_water_other","to could be recoded","9b496229-b1d2-4fcc-aa8e-175ad1edd822"
"NA","adapt_to_lack_of_water_other","to could be recoded","a88233fe-9f6a-4cdd-9dc3-5e210e5cc5d3"
"Na","adapt_to_lack_of_water_other","to could be recoded","1e6f80d0-30e0-4a67-a532-3f25fdc2fdd6"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","49c41648-ba12-4f53-93c4-ffbfc22d4aae"
"Not applicable","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","49c41648-ba12-4f53-93c4-ffbfc22d4aae"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","2548c839-3c99-4aa7-bf76-3dc4c56ebe0b"
"Not applicable","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","2548c839-3c99-4aa7-bf76-3dc4c56ebe0b"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","0dc167a3-75f6-4703-b167-4cd643899fa6"
"They bring there own moter for electricity","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","0dc167a3-75f6-4703-b167-4cd643899fa6"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","d2e89807-e047-4982-b4c1-8247cbec6234"
"They feel afraid especially  at night so they don't go outside the home alone","areas_women_girls_in_community_avoid_or_feel_unsafe_about_other","to could be recoded","d2e89807-e047-4982-b4c1-8247cbec6234"
"Legal (passport)","third_priority_need_other","to could be recoded","7a0621b9-6b8d-412b-8f23-581d4fa35dc7"
"Passport (counseling/assistance)","third_need_preferred_modality_to_get_assistance_other","to could be recoded","7a0621b9-6b8d-412b-8f23-581d4fa35dc7"
"She loves her employee in lebanon, they treat her so good and she doesnt want to leave thrm. They pay for her expenses and she is highly comfortable with them .","main_reasons_not_returning_to_country_of_origin_other","to could be recoded","dc077fc6-1010-4469-b512-b5a96fe3462f"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","dc077fc6-1010-4469-b512-b5a96fe3462f"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","1b20c566-d3a8-4238-91d9-29fa82fd17b3"
"No lack of water.","adapt_to_lack_of_water_other","to could be recoded","9033b179-6454-46c7-b99f-76c759b246df"
"Buying tanker trucks.","adapt_to_lack_of_water_other","to could be recoded","0b591793-f4eb-47dd-8946-d7ee1ce5e7f4"
"Getting solar panels.","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","0b591793-f4eb-47dd-8946-d7ee1ce5e7f4"
"Filter water","other_sources_of_drinking_water_other","to could be recoded","2c1f6400-07bf-40ae-bd88-bf10986840bc"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","2c1f6400-07bf-40ae-bd88-bf10986840bc"
"تخرج مع العائلة فقط  وليس وحدها","main_safety_security_concerns_for_women_other","to could be recoded","2c1f6400-07bf-40ae-bd88-bf10986840bc"
"Indian","hoh_nationality_other","to could be recoded","68d380f9-31be-4a17-973b-7bf9d0ab9c48"
"دين من اجل اوراق الاقامة","main_reasons_taking_debt_other","to could be recoded","68d380f9-31be-4a17-973b-7bf9d0ab9c48"
"اضاءة الشموع","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","68d380f9-31be-4a17-973b-7bf9d0ab9c48"
"لا تخرج المجيبة او ابنتها وحدها بسبب وجود بعض الجيران المزعجين","main_safety_security_concerns_for_women_other","to could be recoded","68d380f9-31be-4a17-973b-7bf9d0ab9c48"
"الشراء من الدكان","adapt_to_lack_of_water_other","to could be recoded","70e9058c-3f4a-447e-a5ed-d2b25e535a2f"
"وفرة بالمياه","adapt_to_lack_of_water_other","to could be recoded","8ceb6543-1075-46f2-a410-97f6553d93b5"
"عدم الشفافية واستفحال الفساد في بعض المنظمات","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","8ceb6543-1075-46f2-a410-97f6553d93b5"
"Saudi Arabia","country_destination_3_months_other","to could be recoded","a6aec9a9-ff4f-493e-84cd-ff2a647ba819"
"العراق و نيجيريا","country_destination_3_months_other","to could be recoded","67a85c7b-f1db-4c7d-8fb9-7983e715838d"
"People from his community inform him","hh_preferred_channel_of_receiving_information_other","to could be recoded","9a971d6f-5568-4462-94cf-a416e5cf56a0"
"NA","adapt_to_lack_of_water_other","to could be recoded","877770d1-c35c-4c50-9d5c-21990addabe8"
"Mazot lal tadfi2a","first_priority_need_other","to could be recoded","76b5756d-8667-4621-88dd-3bf330307929"
"لا نقص في المياه","adapt_to_lack_of_water_other","to could be recoded","044f2018-7b8b-4915-9a62-a56e554ce0fa"
"لانقص في المياه يوجد بئر","adapt_to_lack_of_water_other","to could be recoded","35981172-d88b-493d-b203-98fb363e44c2"
"Solar system","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","8fac4012-deed-4077-ad44-c37a869fdc9d"
"For financial issues concerning expensive rent","relocating_primary_reason_other","to could be recoded","23ddc42f-3f2a-4bea-9732-2f14fe54953d"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","ab8773c8-fae6-4bf0-bb2a-8c9abdfc386e"
"A concierge receives a monthly salary","main_sources_of_income_other","to could be recoded","2af92999-62e4-4f5c-80f3-8ba92e8dc476"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","2af92999-62e4-4f5c-80f3-8ba92e8dc476"
"شراء الصهاريج","adapt_to_lack_of_water_other","to could be recoded","3db609bd-608f-49ef-8861-243470179a3f"
"لا يحق للعسكريين المساعدات","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","d929f493-f020-46c1-898e-864f3ca2ffad"
"Lil tadfi2a mazout","first_priority_need_other","to could be recoded","8e643e0f-dd49-4838-8c71-401f03502a78"
"ليس هناك مساعدات للعسكريون","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","8b32865b-44bc-4e08-8085-cf3611f842d4"
"دول الخليج","country_destination_3_months_other","to could be recoded","d6addc05-fef5-40ed-bf2b-9b3558838453"
"يوجد بئر مياه في المبنى","adapt_to_lack_of_water_other","to could be recoded","3fec7f2c-6158-4d2d-9778-b6cfec63f14e"
"Drug addicts","main_safety_security_concerns_for_women_other","to could be recoded","0bba6314-8635-4efd-b5b5-eae2f18f20c7"
"لا يوجد نقص","adapt_to_lack_of_water_other","to could be recoded","455056d8-08bf-4662-916e-202c8c02c5de"
"فرص عمل","first_need_preferred_modality_to_get_assistance_other","to could be recoded","73385fe4-228a-4853-8fbb-655869180711"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","445ef8b2-1ece-4b54-a47f-77d190846c8c"
"فقدان حقوق الشيخوخة","main_reason_trouble_meeting_essential_needs_other","to could be recoded","85aaf2ee-7670-4331-abe7-6cab59467bc0"
"مازوت","first_priority_need_other","to could be recoded","85961920-4b35-43e8-bc89-032ee6b018b8"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","24a41b39-7789-4c14-ae54-2f5833815343"
"لا يتم الرد","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","d51bca1f-4791-497d-99dc-8721a91c4952"
"لم يتم الر","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","170f2dcb-7a37-45ac-baeb-65235faa1e97"
"المحسوبيات","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","170f2dcb-7a37-45ac-baeb-65235faa1e97"
"المحسوبيات","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","53b25265-5e99-4cd8-9e2a-2956357350ee"
"NA","adapt_to_lack_of_water_other","to could be recoded","d8c78569-6b81-447e-a496-0d5d10ed94a7"
"NA","adapt_to_lack_of_water_other","to could be recoded","4e7aead3-dbe9-4afc-bc97-13a5bc553d14"
"Na","adapt_to_lack_of_water_other","to could be recoded","9534993e-fbc3-4463-b6b9-d6b3b40c9345"
"No lack of water.","adapt_to_lack_of_water_other","to could be recoded","df6065f4-1d6f-4662-aec8-752dbf6dabc2"
"School is refusing to register them in Ghaziyeh due to the absence of legal documents.","main_reason_child_drop_out_other","to could be recoded","7a5c0a1c-69c6-4bd1-85e6-6bc2ce72ff78"
"Racist treatment at the health facility.","child_receiving_routine_vaccination_barriers_other","to could be recoded","7a5c0a1c-69c6-4bd1-85e6-6bc2ce72ff78"
"No lack of water.","adapt_to_lack_of_water_other","to could be recoded","7a5c0a1c-69c6-4bd1-85e6-6bc2ce72ff78"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","7ca76025-80cd-4504-b1c6-f461e4cece8a"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","3bda9814-e3fd-462f-b89b-907745c6789e"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","46a90f4b-3e17-441d-8590-370619728463"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","518a9758-820c-42c4-b111-2106155931cd"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","f814917b-53d6-4dd0-9ff8-46f8a1e24f76"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","57a15362-7eda-44d4-a752-4a9a9da5d2c2"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","78d5eed4-b8be-490c-aec4-ffebebe8cffa"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","6c19bdac-fa28-452a-8890-250587460347"
"No lack of water","adapt_to_lack_of_water_other","to could be recoded","9e481398-bbc3-4933-aa59-a1154673d1bf"
"Not aplicable","adapt_to_lack_of_water_other","to could be recoded","69a26c60-d367-41c4-a980-4c5c42073317"
"الاستقرار و التربيه و عدم وجود عاءله في البلد الاصلي","main_reasons_not_returning_to_country_of_origin_other","to could be recoded","141277bd-1fb1-4f54-a51a-9ea976466ed7"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","2fa982ea-5b2e-4e4c-9e20-e47df9d8002f"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","bf60492f-2dc4-4f3d-8958-04276814ebc5"
"Not applicable","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","bf60492f-2dc4-4f3d-8958-04276814ebc5"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","84ab1963-2704-4687-b0fa-e02464e6ce6e"
"Not applicable","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","84ab1963-2704-4687-b0fa-e02464e6ce6e"
"Italy","hoh_nationality_other","to could be recoded","265a3f3c-9aa3-4548-b626-ce3c05febb70"
"Work","main_reasons_hh_migrated_to_lebanon_other","to could be recoded","265a3f3c-9aa3-4548-b626-ce3c05febb70"
"He wants to immigrate to another country through lebanon","main_reasons_hh_migrated_to_lebanon_other","to could be recoded","405e109d-fe77-40c0-88f0-709a118cbd7b"
"NA","adapt_to_lack_of_water_other","to could be recoded","405e109d-fe77-40c0-88f0-709a118cbd7b"
"NA","adapt_to_lack_of_water_other","to could be recoded","8e33444f-1168-4c1b-96aa-93ef2e4a8517"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","aba51757-179a-4f72-81d0-3588c9244115"
"التدفئة","third_priority_need_other","to could be recoded","86376a81-88f8-4387-9c0e-97314056148f"
"Paper work","third_priority_need_other","to could be recoded","5ba66d57-d4e7-4850-a543-cbf8a45327d5"
"لا يوجد نقص","adapt_to_lack_of_water_other","to could be recoded","4dd4a490-5c1d-431c-b3b0-5c59d029ef04"
"النقد المادي","second_priority_need_other","to could be recoded","4dd4a490-5c1d-431c-b3b0-5c59d029ef04"
"لا نقص","adapt_to_lack_of_water_other","to could be recoded","8723dcb6-413f-4a5e-a9e5-594240803d17"
"تعتبر ان الاوضاع غير مناسبة","reason_some_hh_memebers_have_no_legal_residency_in_lebanon_other","to could be recoded","8723dcb6-413f-4a5e-a9e5-594240803d17"
"لا يوجد نقص","adapt_to_lack_of_water_other","to could be recoded","725f506a-1eb1-4648-91c0-4a16ac51ab02"
"دعم من الاهل في الخارج","main_sources_of_income_other","to could be recoded","e9512bb2-4992-4011-9836-3e351e10f93e"
"الوضع الإقتصادي","child_receiving_routine_vaccination_barriers_other","to could be recoded","1b818796-3098-4ea6-b08d-e2811b0bf65f"
"حطب","cooking_energy_sources_other","to could be recoded","1b818796-3098-4ea6-b08d-e2811b0bf65f"
"الغاء اشتراك الكهرباء","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","1b818796-3098-4ea6-b08d-e2811b0bf65f"
"Solar system","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","8891dd86-3df4-4f22-898c-7c3b2509de2d"
"There is no need to adaptation","adapt_to_lack_of_water_other","to could be recoded","479054de-9e52-40b0-93a3-babb600266c7"
"Using solar system as alternative","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","479054de-9e52-40b0-93a3-babb600266c7"
