uuid,old_value,question,issue,check_id,check_binding,enumerator_num,date_assessment,change_type,new_value
a52c231b-20c5-4520-bf73-d86410b0f26c,لا اعلم لكن ساعات التجهيز في احياء المركز اعلى,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ a52c231b-20c5-4520-bf73-d86410b0f26c,12,44382,no_action,NA
a52c231b-20c5-4520-bf73-d86410b0f26c,12,...1,outlier (log distribution),NA,...1 ~/~ a52c231b-20c5-4520-bf73-d86410b0f26c,12,44382,no_action,NA
a537a7a3-468c-4661-8b7b-93e43e9b8a3b,عدم اهتمام بهذا الحي,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ a537a7a3-468c-4661-8b7b-93e43e9b8a3b,1,44388,no_action,NA
a537a7a3-468c-4661-8b7b-93e43e9b8a3b,0.567567567567568,percentage_missing,Percentages of missing values from this survey is different from others,NA,percentage_missing ~/~ a537a7a3-468c-4661-8b7b-93e43e9b8a3b,1,44388,no_action,NA
a537a7a3-468c-4661-8b7b-93e43e9b8a3b,لا توجد شبكة ماء,problems_water_main_complaint_other,recode other,NA,problems_water_main_complaint_other ~/~ a537a7a3-468c-4661-8b7b-93e43e9b8a3b,1,44388,no_action,NA
a623fa12-b26e-4e74-86e8-5e937ab99c38,150000,tot_expenses,primary_livelihood is employment but expenses less than 200000,check_exp,check_exp ~/~ a623fa12-b26e-4e74-86e8-5e937ab99c38,10,44388,no_action,NA
a623fa12-b26e-4e74-86e8-5e937ab99c38,TRUE,primary_livelihood.employment,primary_livelihood is employment but expenses less than 200000,check_exp,check_exp ~/~ a623fa12-b26e-4e74-86e8-5e937ab99c38,10,44388,change_response,FALSE
a69d0bc5-8cd0-4d08-a85a-934bb85ae974,يوجد تمييز ومفاضلة بين حي واخر,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ a69d0bc5-8cd0-4d08-a85a-934bb85ae974,13,44384,no_action,NA
a6e63161-185d-49c4-b697-11e3d15e79ac,لم نرى منهم ذلك ولم نرى اي عمل  على ارض الواقع,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ a6e63161-185d-49c4-b697-11e3d15e79ac,13,44389,no_action,NA
a75295c7-8aca-4f58-8630-2b1b8eec6cc3,20,hours_available_piped,outlier (normal distribution),NA,hours_available_piped ~/~ a75295c7-8aca-4f58-8630-2b1b8eec6cc3,9,44389,no_action,NA
a84cf1af-961f-4945-98b2-df091dcd0673,شبكة الماء الخاصة بهذا الحي قديمة,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ a84cf1af-961f-4945-98b2-df091dcd0673,12,44390,no_action,NA
a8d89047-792f-4d95-9adf-25e2e42ff66d,11,...1,outlier (log distribution),NA,...1 ~/~ a8d89047-792f-4d95-9adf-25e2e42ff66d,12,44382,no_action,NA
a961b71d-b95c-4790-b979-4bce31a3696f,الايام التي يأتي بها الماء قليله لا تكفي لسد حاجه اليوميه,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ a961b71d-b95c-4790-b979-4bce31a3696f,5,44384,no_action,NA
aa7abd06-d608-4004-8d96-d66352fc7dc6,"المنطقه مرتفعه ويكون ضغط الماء ضعيف
تقع المنطقه بعيدا جدا عن الخط الرئيسي
شبكه المياه قديمه جدا",water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ aa7abd06-d608-4004-8d96-d66352fc7dc6,16,44390,no_action,NA
ab10a5a4-45b2-46d2-a731-eccc80e1a956,كمية المياه التي توفر للحي قليلة لاتكفي لسد احتياجات سكان الحي.,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ ab10a5a4-45b2-46d2-a731-eccc80e1a956,11,44389,no_action,NA
ab10a5a4-45b2-46d2-a731-eccc80e1a956,بسبب ضعف الكهرباء في دائرة مياه تلعفر.,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ ab10a5a4-45b2-46d2-a731-eccc80e1a956,11,44389,no_action,NA
ab5f789b-a3a4-4ee6-a781-53b3366bbd62,1,air_coolers_hours,outlier (normal distribution),NA,air_coolers_hours ~/~ ab5f789b-a3a4-4ee6-a781-53b3366bbd62,15,44388,no_action,NA
ac26e24d-12be-4729-bae7-21060ee00a28,88,...1,Possible value to be changed to NA,NA,...1 ~/~ ac26e24d-12be-4729-bae7-21060ee00a28,13,44383,no_action,NA
ac26e24d-12be-4729-bae7-21060ee00a28,88,X_index,Possible value to be changed to NA,NA,X_index ~/~ ac26e24d-12be-4729-bae7-21060ee00a28,13,44383,no_action,NA
ac26e24d-12be-4729-bae7-21060ee00a28,194.34938 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ ac26e24d-12be-4729-bae7-21060ee00a28,13,44383,remove_survey,NA
ac7a0a20-5aa8-407f-9278-14ed5885b00f,عدم اهتمام واضح بهذا الحي,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ ac7a0a20-5aa8-407f-9278-14ed5885b00f,3,44386,no_action,NA
ac7a0a20-5aa8-407f-9278-14ed5885b00f,عدم الاهتمام ل مصالح الناس,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ ac7a0a20-5aa8-407f-9278-14ed5885b00f,3,44386,no_action,NA
ac98cb2b-80a9-4ee9-ba67-6fd38b0247d8,عدم وصول شبكة الماء لهذا للحي,problems_water_main_complaint_other,recode other,NA,problems_water_main_complaint_other ~/~ ac98cb2b-80a9-4ee9-ba67-6fd38b0247d8,3,44388,no_action,NA
acc90068-cd78-4477-97db-bacd288645bb,5,days_available_piped,outlier (normal distribution),NA,days_available_piped ~/~ acc90068-cd78-4477-97db-bacd288645bb,9,44383,no_action,NA
acc90068-cd78-4477-97db-bacd288645bb,20,tank_fill_piped,outlier (normal distribution),NA,tank_fill_piped ~/~ acc90068-cd78-4477-97db-bacd288645bb,9,44383,no_action,NA
ad44df26-07ba-4660-9a1e-30125a4cb56a,170000,tot_expenses,primary_livelihood is employment but expenses less than 200000,check_exp,check_exp ~/~ ad44df26-07ba-4660-9a1e-30125a4cb56a,4,44386,no_action,NA
ad44df26-07ba-4660-9a1e-30125a4cb56a,TRUE,primary_livelihood.employment,primary_livelihood is employment but expenses less than 200000,check_exp,check_exp ~/~ ad44df26-07ba-4660-9a1e-30125a4cb56a,4,44386,change_response,FALSE
ad44df26-07ba-4660-9a1e-30125a4cb56a,"منطقه حديثه 
لايتم ايصال المياه بشكل عادل",water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ ad44df26-07ba-4660-9a1e-30125a4cb56a,4,44386,no_action,NA
ade0be71-9b99-41f8-94a7-a9995ddaab9e,ضعف في ضاغطات المياه وكميات المياه قليلة,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ ade0be71-9b99-41f8-94a7-a9995ddaab9e,10,44384,no_action,NA
afe21b23-6858-4714-88d0-9991758cdaf2,10,pump_hours,outlier (normal distribution),NA,pump_hours ~/~ afe21b23-6858-4714-88d0-9991758cdaf2,5,44385,no_action,NA
afed3595-091a-44bb-ab38-7148a9acc43e,191.45467 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ afed3595-091a-44bb-ab38-7148a9acc43e,10,44390,remove_survey,NA
afed3595-091a-44bb-ab38-7148a9acc43e,0.554054054054054,percentage_missing,Percentages of missing values from this survey is different from others,NA,percentage_missing ~/~ afed3595-091a-44bb-ab38-7148a9acc43e,10,44390,no_action,NA
b06c829e-6879-45a1-b499-d684e9bdef6f,بسبب عدنان توفر ايادي عامله لمشاريع المياه,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ b06c829e-6879-45a1-b499-d684e9bdef6f,8,44387,no_action,NA
b0d9366d-ee65-480d-9a75-71e9949c0bfe,ليس هناك اي تحسين لشبكة المياه وذلك بسبب نقص كمية  المياه وكذلك الخط الناقل للمياه الذي ياتي الى قضاء تلعفر يتعرض الى العديد من التجاوزات فيحدث نقص في الكمية وتصبح الدائرة عاجزة امام هذا الواقع,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ b0d9366d-ee65-480d-9a75-71e9949c0bfe,14,44385,no_action,NA
b1563c79-bc54-4b6f-b89c-f4d721354d1f,1,hours_available_piped,outlier (log distribution),NA,hours_available_piped ~/~ b1563c79-bc54-4b6f-b89c-f4d721354d1f,13,44389,no_action,NA
b1b36447-fd88-45bb-826d-2d4798694100,"منطقه عاليه
قله ضخ المياه",water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ b1b36447-fd88-45bb-826d-2d4798694100,5,44384,no_action,NA
b2e8f69f-9814-4328-9622-9479697994fb,لايوجد شيئ ملموس على ارض الواقع ماتزال الخدمة سيئة في المنطقة,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ b2e8f69f-9814-4328-9622-9479697994fb,13,44386,no_action,NA
b2e8f69f-9814-4328-9622-9479697994fb,لانعلم ماهو السبب,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ b2e8f69f-9814-4328-9622-9479697994fb,13,44386,no_action,NA
b3279f17-6a4b-486c-83a8-3e89abde686c,10,pump_hours,outlier (normal distribution),NA,pump_hours ~/~ b3279f17-6a4b-486c-83a8-3e89abde686c,4,44385,no_action,NA
b427827c-949b-4524-a802-7432285b5ced,4000000,inc_employment_pension,outlier (normal distribution),NA,inc_employment_pension ~/~ b427827c-949b-4524-a802-7432285b5ced,11,44391,no_action,NA
b427827c-949b-4524-a802-7432285b5ced,2000000,tot_expenses,outlier (normal distribution),NA,tot_expenses ~/~ b427827c-949b-4524-a802-7432285b5ced,11,44391,no_action,NA
b4588be7-aa42-47de-9d00-e85ec968c1fa,عدم وجود شبكة ماء لهذه المنطقة,problems_water_main_complaint_other,recode other,NA,problems_water_main_complaint_other ~/~ b4588be7-aa42-47de-9d00-e85ec968c1fa,1,44388,no_action,NA
b4588be7-aa42-47de-9d00-e85ec968c1fa,فساد إداري,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ b4588be7-aa42-47de-9d00-e85ec968c1fa,1,44388,no_action,NA
b49c4775-7251-4da1-9769-41b3fa9606b9,عدم توفير مياه بالقدر الكافي,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ b49c4775-7251-4da1-9769-41b3fa9606b9,2,44384,no_action,NA
b4cea2b3-59e7-4cf1-b421-a1cbe073b2a6,لمعرفتهم ان الشكوة لن تحل المشكلة وبدون جدوة.,prefer_not_engage_other,recode other,NA,prefer_not_engage_other ~/~ b4cea2b3-59e7-4cf1-b421-a1cbe073b2a6,11,44386,no_action,NA
b4cea2b3-59e7-4cf1-b421-a1cbe073b2a6,4,air_coolers_hours,outlier (log distribution),NA,air_coolers_hours ~/~ b4cea2b3-59e7-4cf1-b421-a1cbe073b2a6,11,44386,no_action,NA
b4cea2b3-59e7-4cf1-b421-a1cbe073b2a6,عدم الاهتمام وتحمل المسؤولية والتقصير في العمل.,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ b4cea2b3-59e7-4cf1-b421-a1cbe073b2a6,11,44386,no_action,NA
b4cea2b3-59e7-4cf1-b421-a1cbe073b2a6,بسبب صغر حجم انابيب شبكة المياه بالاضافة الى ذلك قلة ضخ المياه لهذه المنطقة.,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ b4cea2b3-59e7-4cf1-b421-a1cbe073b2a6,11,44386,no_action,NA
b4f92064-12ea-4970-b0f5-fd309de1dda3,6,...1,outlier (log distribution),NA,...1 ~/~ b4f92064-12ea-4970-b0f5-fd309de1dda3,14,44382,no_action,NA
b4f92064-12ea-4970-b0f5-fd309de1dda3,كلا ليس هناك اي بوادر الى التحسين مع الاعتماد على الشبكات القديمة وليس هناك اي خطة لتطوير شبكة المياه,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ b4f92064-12ea-4970-b0f5-fd309de1dda3,14,44382,no_action,NA
b4f92064-12ea-4970-b0f5-fd309de1dda3,139.11793 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ b4f92064-12ea-4970-b0f5-fd309de1dda3,14,44382,remove_survey,NA
b5b1d37a-e27a-4c35-a0f5-2cde9d6dfd06,86,age_respondent_r,outlier (normal distribution),NA,age_respondent_r ~/~ b5b1d37a-e27a-4c35-a0f5-2cde9d6dfd06,13,44389,no_action,NA
b5ee8a7e-5c0e-43ae-ae8c-ff04a6cb66be,بسبب ضعف شبكة المياه في الحي.,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ b5ee8a7e-5c0e-43ae-ae8c-ff04a6cb66be,11,44386,no_action,NA
b5ee8a7e-5c0e-43ae-ae8c-ff04a6cb66be,عدم الاهتمام وضعف شبكة المياه المستخدمة.,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ b5ee8a7e-5c0e-43ae-ae8c-ff04a6cb66be,11,44386,no_action,NA
b5ee8a7e-5c0e-43ae-ae8c-ff04a6cb66be,115.72640 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ b5ee8a7e-5c0e-43ae-ae8c-ff04a6cb66be,11,44386,remove_survey,NA
b5ee8a7e-5c0e-43ae-ae8c-ff04a6cb66be,1,tank_fill_piped,outlier (log distribution),NA,tank_fill_piped ~/~ b5ee8a7e-5c0e-43ae-ae8c-ff04a6cb66be,11,44386,no_action,NA
b67bf5ec-a2b3-4c34-8bb3-25410ee92082,260.74740 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ b67bf5ec-a2b3-4c34-8bb3-25410ee92082,16,44383,remove_survey,NA
b6dc0988-15d1-49c6-859f-b0e63c18485b,بعد مشروع الماء عن الحي,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ b6dc0988-15d1-49c6-859f-b0e63c18485b,1,44390,no_action,NA
b6f8bbe1-3f5d-4634-bc47-c5a3925fbda1,لا يعتقد بوجود جدوى,prefer_not_engage_other,recode other,NA,prefer_not_engage_other ~/~ b6f8bbe1-3f5d-4634-bc47-c5a3925fbda1,12,44384,no_action,NA
b8e9df47-3fa9-4b6b-bce2-23ee70c99edf,لايهتمون بإصلاح التسريبات,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ b8e9df47-3fa9-4b6b-bce2-23ee70c99edf,15,44389,no_action,NA
b9a654dd-921c-40e8-91d8-69e8b7a944b0,بعد المنطقة عن الخزان الرئيسي وكذلك الامداد غير منتظم وهذا الموقع على ارتفاع يصعب الوصول السريع للمياه,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ b9a654dd-921c-40e8-91d8-69e8b7a944b0,14,44387,no_action,NA
b9a654dd-921c-40e8-91d8-69e8b7a944b0,1,hours_available_piped,outlier (log distribution),NA,hours_available_piped ~/~ b9a654dd-921c-40e8-91d8-69e8b7a944b0,14,44387,no_action,NA
b9a654dd-921c-40e8-91d8-69e8b7a944b0,لايوجد اي تطوير لشبكة المياه والدائرة عاجزة عن حل هذه المشكلة بسبب نقص الامكانيات,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ b9a654dd-921c-40e8-91d8-69e8b7a944b0,14,44387,no_action,NA
bb7cb050-5b65-43c9-b7bb-2de4f56ecdda,بسبب قلة المياه التي تضخ الى هذه المنطقة.,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ bb7cb050-5b65-43c9-b7bb-2de4f56ecdda,11,44387,no_action,NA
bb818e04-9c40-408e-919f-6b40ff1fdbb3,عامل نجاره,primary_livelihood_other,recode other,NA,primary_livelihood_other ~/~ bb818e04-9c40-408e-919f-6b40ff1fdbb3,8,44382,no_action,NA
bb818e04-9c40-408e-919f-6b40ff1fdbb3,3,...1,outlier (log distribution),NA,...1 ~/~ bb818e04-9c40-408e-919f-6b40ff1fdbb3,8,44382,no_action,NA
bb93cc2f-0cf1-4c27-8def-4ae49885a332,"توزيع غير منتظم بين الأحياء
 ولاتوجد واسطه",water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ bb93cc2f-0cf1-4c27-8def-4ae49885a332,6,44391,no_action,NA
bc4516b9-5ceb-420b-9020-3618d1662296,119.12047 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ bc4516b9-5ceb-420b-9020-3618d1662296,1,44383,remove_survey,NA
bc6df6b9-c888-4cd3-9198-a52f3a1eb677,ولذلك بسبب ضعف كمية ضخ المياه لهذه المنطقة مقارنة ببقية المناطق.ايضا صغر حجم انبوب توزيع المياه لهذه المنطقة.مما يؤدي الى نقص الماء فيها.,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ bc6df6b9-c888-4cd3-9198-a52f3a1eb677,11,44383,no_action,NA
bc6df6b9-c888-4cd3-9198-a52f3a1eb677,لان وضع السكان لايهمهم..اي انهم يعلمون ان كمية المياه التي تضخ الى هذه المناطق قليلة.ولايقومون بحل هذه المشكلة.,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ bc6df6b9-c888-4cd3-9198-a52f3a1eb677,11,44383,no_action,NA
bc6df6b9-c888-4cd3-9198-a52f3a1eb677,ليس لديه الوقت الكافي للذهاب الى الدائرة..السبب في ذلك ان الشخص يشتغل عامل بناء..يقوم بالذهاب الى عمله في تمام الساعة الثامنة صباحا ويعود الى المنزل في تمام الساعة الخامسة عصرا..اي ان ليس للشخص الوقت الكافي لزيارة الدائرة للاستفسار عن المشكلة..اي بمعنى اخر .. اذا قام بزيارة الدائرة سياثر على عمله مما يؤدي الى نقصان دخله الشهري كعامل بناء.,problems_water_who_appr_not_other,recode other,NA,problems_water_who_appr_not_other ~/~ bc6df6b9-c888-4cd3-9198-a52f3a1eb677,11,44383,no_action,NA
bc6df6b9-c888-4cd3-9198-a52f3a1eb677,4,air_coolers_hours,outlier (log distribution),NA,air_coolers_hours ~/~ bc6df6b9-c888-4cd3-9198-a52f3a1eb677,11,44383,no_action,NA
bcd16469-8f6e-4d88-94c9-6fd700e352fa,1,pump_days,outlier (log distribution),NA,pump_days ~/~ bcd16469-8f6e-4d88-94c9-6fd700e352fa,8,44383,no_action,NA
bcd16469-8f6e-4d88-94c9-6fd700e352fa,183.96548 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ bcd16469-8f6e-4d88-94c9-6fd700e352fa,8,44383,remove_survey,NA
bcd16469-8f6e-4d88-94c9-6fd700e352fa,5,days_available_piped,outlier (normal distribution),NA,days_available_piped ~/~ bcd16469-8f6e-4d88-94c9-6fd700e352fa,8,44383,no_action,NA
bd2a7c9f-4eed-4943-b39a-659d5c1d9a31,20.53383 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ bd2a7c9f-4eed-4943-b39a-659d5c1d9a31,11,44383,remove_survey,NA
bd2a7c9f-4eed-4943-b39a-659d5c1d9a31,24,hours_available_piped,outlier (normal distribution),NA,hours_available_piped ~/~ bd2a7c9f-4eed-4943-b39a-659d5c1d9a31,11,44383,no_action,NA
